date,open,high,low,close,volume,n_bars,first_bar,last_bar,weekday,half_day,suspicious,move_pct
2023-11-03,4359.5000,4391.7500,4358.2500,4375.0000,1316745,390,09:30,15:59,Friday,False,False,0.3555
2023-11-06,4382.5000,4389.5000,4364.2500,4384.5000,1055534,390,09:30,15:59,Monday,False,False,0.0456
2023-11-07,4384.0000,4403.2500,4372.2500,4396.5000,1060151,390,09:30,15:59,Tuesday,False,False,0.2851
2023-11-08,4402.2500,4407.7500,4375.0000,4398.5000,1106800,390,09:30,15:59,Wednesday,False,False,-0.0852
2023-11-09,4409.0000,4409.5000,4357.7500,4363.0000,1662476,390,09:30,15:59,Thursday,False,False,-1.0433
2023-11-10,4383.7500,4433.5000,4367.7500,4430.2500,1339034,390,09:30,15:59,Friday,False,False,1.0607
2023-11-13,4415.5000,4436.7500,4407.2500,4425.5000,967871,390,09:30,15:59,Monday,False,False,0.2265
2023-11-14,4486.5000,4524.2500,4483.7500,4510.7500,1308346,390,09:30,15:59,Tuesday,False,False,0.5405
2023-11-15,4523.7500,4536.7500,4510.7500,4519.5000,1140358,390,09:30,15:59,Wednesday,False,False,-0.0939
2023-11-16,4513.0000,4526.2500,4501.7500,4523.0000,1105441,390,09:30,15:59,Thursday,False,False,0.2216
2023-11-17,4522.2500,4534.5000,4512.7500,4528.2500,973684,390,09:30,15:59,Friday,False,False,0.1327
2023-11-20,4524.5000,4571.0000,4524.5000,4562.2500,918195,390,09:30,15:59,Monday,False,False,0.8343
2023-11-21,4550.0000,4554.7500,4537.7500,4551.0000,804327,390,09:30,15:59,Tuesday,False,False,0.0220
2023-11-22,4566.5000,4580.5000,4555.0000,4566.7500,1107107,390,09:30,15:59,Wednesday,False,False,0.0055
2023-11-23,4570.2500,4572.7500,4567.5000,4569.5000,26857,210,09:30,12:59,Thursday,True,False,-0.0164
2023-11-24,4566.2500,4571.0000,4562.7500,4568.2500,327573,225,09:30,13:14,Friday,True,False,0.0438
2023-11-27,4561.2500,4570.0000,4555.5000,4560.2500,829938,390,09:30,15:59,Monday,False,False,-0.0219
2023-11-28,4555.2500,4577.2500,4549.2500,4563.2500,1147462,390,09:30,15:59,Tuesday,False,False,0.1756
2023-11-29,4585.2500,4597.0000,4555.5000,4560.0000,1221321,390,09:30,15:59,Wednesday,False,False,-0.5507
2023-11-30,4566.2500,4579.5000,4544.7500,4574.7500,1574464,390,09:30,15:59,Thursday,False,False,0.1861
2023-12-01,4568.7500,4607.7500,4562.5000,4601.2500,1505008,390,09:30,15:59,Friday,False,False,0.7114
2023-12-04,4566.0000,4579.7500,4553.5000,4576.7500,1372946,390,09:30,15:59,Monday,False,False,0.2354
2023-12-05,4562.0000,4585.5000,4558.2500,4575.7500,1476938,390,09:30,15:59,Tuesday,False,False,0.3014
2023-12-06,4597.2500,4597.5000,4552.0000,4556.0000,1378066,390,09:30,15:59,Wednesday,False,False,-0.8973
2023-12-07,4576.5000,4596.0000,4569.7500,4588.5000,1265960,390,09:30,15:59,Thursday,False,False,0.2622
2023-12-08,4581.0000,4613.7500,4578.2500,4607.7500,1081843,390,09:30,15:59,Friday,False,False,0.5839
2023-12-11,4602.2500,4627.2500,4599.7500,4625.0000,362352,390,09:30,15:59,Monday,False,False,0.4943
2023-12-12,4621.0000,4647.0000,4610.5000,4646.2500,193910,390,09:30,15:59,Tuesday,False,False,0.5464
2023-12-13,4700.2500,4764.2500,4696.7500,4761.0000,1313891,390,09:30,15:59,Wednesday,False,False,1.2925
2023-12-14,4779.0000,4791.7500,4746.2500,4775.2500,1497814,390,09:30,15:59,Thursday,False,False,-0.0785
2023-12-15,4768.2500,4779.5000,4757.2500,4766.7500,1177604,390,09:30,15:59,Friday,False,False,-0.0315
2023-12-18,4782.0000,4802.2500,4780.2500,4792.7500,849965,390,09:30,15:59,Monday,False,False,0.2248
2023-12-19,4797.5000,4821.5000,4796.5000,4820.2500,863038,390,09:30,15:59,Tuesday,False,False,0.4742
2023-12-20,4810.5000,4830.7500,4748.0000,4749.7500,1338993,390,09:30,15:59,Wednesday,False,False,-1.2629
2023-12-21,4781.2500,4798.2500,4755.5000,4795.2500,1265323,390,09:30,15:59,Thursday,False,False,0.2928
2023-12-22,4806.2500,4821.7500,4784.7500,4805.2500,1015563,390,09:30,15:59,Friday,False,False,-0.0208
2023-12-26,4808.7500,4834.5000,4808.0000,4825.0000,491212,390,09:30,15:59,Tuesday,False,False,0.3379
2023-12-27,4822.2500,4835.5000,4816.5000,4834.7500,788083,390,09:30,15:59,Wednesday,False,False,0.2592
2023-12-28,4832.0000,4839.7500,4828.0000,4833.0000,687803,390,09:30,15:59,Thursday,False,False,0.0207
2023-12-29,4828.5000,4835.0000,4796.7500,4818.7500,953813,390,09:30,15:59,Friday,False,False,-0.2019
2024-01-02,4783.5000,4797.5000,4765.5000,4788.0000,1213448,390,09:30,15:59,Tuesday,False,False,0.0941
2024-01-03,4764.2500,4771.7500,4741.0000,4747.0000,1318621,390,09:30,15:59,Wednesday,False,False,-0.3621
2024-01-04,4739.5000,4766.5000,4727.0000,4729.7500,1019821,390,09:30,15:59,Thursday,False,False,-0.2057
2024-01-05,4730.2500,4760.2500,4719.7500,4735.5000,1269131,390,09:30,15:59,Friday,False,False,0.1110
2024-01-08,4739.2500,4803.2500,4738.0000,4801.5000,1046234,390,09:30,15:59,Monday,False,False,1.3135
2024-01-09,4773.0000,4804.0000,4767.5000,4793.0000,1047255,390,09:30,15:59,Tuesday,False,False,0.4190
2024-01-10,4795.2500,4828.5000,4792.2500,4819.2500,1081462,390,09:30,15:59,Wednesday,False,False,0.5005
2024-01-11,4827.0000,4832.2500,4772.7500,4814.7500,1375734,390,09:30,15:59,Thursday,False,False,-0.2538
2024-01-12,4829.0000,4836.5000,4802.2500,4816.7500,1074946,390,09:30,15:59,Friday,False,False,-0.2537
2024-01-15,4811.5000,4813.5000,4809.0000,4813.5000,38579,210,09:30,12:59,Monday,True,False,0.0416
2024-01-16,4802.0000,4815.7500,4779.5000,4798.5000,1366435,390,09:30,15:59,Tuesday,False,False,-0.0729
2024-01-17,4766.0000,4775.7500,4746.2500,4771.0000,1226492,390,09:30,15:59,Wednesday,False,False,0.1049
2024-01-18,4786.0000,4817.0000,4770.0000,4811.0000,1322779,390,09:30,15:59,Thursday,False,False,0.5224
2024-01-19,4822.0000,4874.2500,4815.0000,4870.7500,1390655,390,09:30,15:59,Friday,False,False,1.0110
2024-01-22,4885.7500,4898.2500,4873.5000,4881.7500,985196,390,09:30,15:59,Monday,False,False,-0.0819
2024-01-23,4885.7500,4897.0000,4874.2500,4894.7500,826190,390,09:30,15:59,Tuesday,False,False,0.1842
2024-01-24,4923.5000,4933.2500,4895.2500,4898.7500,1235306,390,09:30,15:59,Wednesday,False,False,-0.5027
2024-01-25,4919.0000,4926.5000,4896.7500,4924.0000,1150815,390,09:30,15:59,Thursday,False,False,0.1016
2024-01-26,4918.2500,4934.2500,4907.5000,4917.0000,965110,390,09:30,15:59,Friday,False,False,-0.0254
2024-01-29,4919.0000,4956.0000,4912.7500,4954.7500,900409,390,09:30,15:59,Monday,False,False,0.7268
2024-01-30,4946.2500,4957.2500,4941.5000,4949.2500,830448,390,09:30,15:59,Tuesday,False,False,0.0607
2024-01-31,4926.0000,4930.5000,4868.2500,4868.7500,1797407,390,09:30,15:59,Wednesday,False,False,-1.1622
2024-02-01,4883.2500,4929.7500,4874.5000,4929.7500,1340534,390,09:30,15:59,Thursday,False,False,0.9522
2024-02-02,4933.0000,4997.7500,4929.0000,4979.5000,1446754,390,09:30,15:59,Friday,False,False,0.9426
2024-02-05,4973.0000,4977.5000,4937.7500,4961.0000,1137014,390,09:30,15:59,Monday,False,False,-0.2413
2024-02-06,4970.0000,4978.2500,4955.0000,4975.0000,1010522,390,09:30,15:59,Tuesday,False,False,0.1006
2024-02-07,4997.5000,5020.0000,4988.0000,5015.5000,1032552,390,09:30,15:59,Wednesday,False,False,0.3602
2024-02-08,5013.2500,5020.0000,5005.0000,5017.0000,757895,390,09:30,15:59,Thursday,False,False,0.0748
2024-02-09,5020.0000,5048.5000,5016.2500,5044.0000,849072,390,09:30,15:59,Friday,False,False,0.4781
2024-02-12,5043.0000,5066.5000,5033.2500,5041.5000,924466,390,09:30,15:59,Monday,False,False,-0.0297
2024-02-13,4975.0000,4988.2500,4936.5000,4971.7500,1560306,390,09:30,15:59,Tuesday,False,False,-0.0653
2024-02-14,4997.2500,5020.2500,4972.7500,5015.2500,1239256,390,09:30,15:59,Wednesday,False,False,0.3602
2024-02-15,5019.0000,5048.5000,5013.7500,5046.7500,1022850,390,09:30,15:59,Thursday,False,False,0.5529
2024-02-16,5043.0000,5054.5000,5012.7500,5020.5000,1137132,390,09:30,15:59,Friday,False,False,-0.4462
2024-02-19,5025.7500,5028.7500,5023.0000,5024.5000,33348,210,09:30,12:59,Monday,True,False,-0.0249
2024-02-20,5001.7500,5009.2500,4968.2500,4992.5000,1161252,390,09:30,15:59,Tuesday,False,False,-0.1849
2024-02-21,4978.0000,4998.2500,4959.0000,4995.7500,1110562,390,09:30,15:59,Wednesday,False,False,0.3566
2024-02-22,5062.2500,5107.7500,5052.2500,5097.5000,1264064,390,09:30,15:59,Thursday,False,False,0.6963
2024-02-23,5114.2500,5123.5000,5092.5000,5099.7500,1034710,390,09:30,15:59,Friday,False,False,-0.2835
2024-02-26,5103.7500,5108.0000,5078.7500,5080.0000,838660,390,09:30,15:59,Monday,False,False,-0.4653
2024-02-27,5086.5000,5091.7500,5067.0000,5088.5000,783504,390,09:30,15:59,Tuesday,False,False,0.0393
2024-02-28,5072.2500,5087.7500,5068.5000,5081.5000,879766,390,09:30,15:59,Wednesday,False,False,0.1824
2024-02-29,5098.0000,5114.5000,5070.0000,5096.7500,1256033,390,09:30,15:59,Thursday,False,False,-0.0245
2024-03-01,5105.7500,5149.2500,5101.2500,5145.0000,1195244,390,09:30,15:59,Friday,False,False,0.7687
2024-03-04,5135.7500,5157.7500,5135.2500,5137.7500,923449,390,09:30,15:59,Monday,False,False,0.0389
2024-03-05,5116.5000,5121.5000,5063.0000,5085.7500,1480127,390,09:30,15:59,Tuesday,False,False,-0.6010
2024-03-06,5119.2500,5134.5000,5097.7500,5112.0000,1568125,390,09:30,15:59,Wednesday,False,False,-0.1416
2024-03-07,5143.0000,5170.5000,5133.2500,5159.7500,1224010,390,09:30,15:59,Thursday,False,False,0.3257
2024-03-08,5165.0000,5193.0000,5121.7500,5128.2500,1664577,390,09:30,15:59,Friday,False,False,-0.7115
2024-03-11,5114.2500,5129.0000,5094.7500,5122.7500,509029,390,09:30,15:59,Monday,False,False,0.1662
2024-03-12,5143.7500,5183.0000,5117.7500,5177.2500,344015,390,09:30,15:59,Tuesday,False,False,0.6513
2024-03-13,5243.2500,5246.0000,5217.5000,5233.0000,1084881,390,09:30,15:59,Wednesday,False,False,-0.1955
2024-03-14,5240.0000,5241.5000,5188.0000,5220.2500,1639855,390,09:30,15:59,Thursday,False,False,-0.3769
2024-03-15,5186.0000,5201.7500,5167.7500,5182.7500,1383475,390,09:30,15:59,Friday,False,False,-0.0627
2024-03-18,5225.5000,5240.2500,5210.2500,5215.2500,1061002,390,09:30,15:59,Monday,False,False,-0.1962
2024-03-19,5205.7500,5244.7500,5195.2500,5242.5000,1027910,390,09:30,15:59,Tuesday,False,False,0.7060
2024-03-20,5241.0000,5289.5000,5233.0000,5287.7500,1112805,390,09:30,15:59,Wednesday,False,False,0.8920
2024-03-21,5315.0000,5322.7500,5300.0000,5302.7500,992635,390,09:30,15:59,Thursday,False,False,-0.2305
2024-03-22,5301.2500,5306.0000,5289.0000,5292.0000,809152,390,09:30,15:59,Friday,False,False,-0.1745
2024-03-25,5276.7500,5288.7500,5274.2500,5277.0000,650100,390,09:30,15:59,Monday,False,False,0.0047
2024-03-26,5290.0000,5294.5000,5263.0000,5266.0000,810058,390,09:30,15:59,Tuesday,False,False,-0.4537
2024-03-27,5293.0000,5310.5000,5270.7500,5310.2500,1119022,390,09:30,15:59,Wednesday,False,False,0.3259
2024-03-28,5309.5000,5321.0000,5303.2500,5305.2500,876242,390,09:30,15:59,Thursday,False,False,-0.0800
2024-04-01,5311.7500,5317.2500,5282.2500,5294.0000,864755,390,09:30,15:59,Monday,False,False,-0.3342
2024-04-02,5253.2500,5261.7500,5235.0000,5261.0000,1043422,390,09:30,15:59,Tuesday,False,False,0.1475
2024-04-03,5247.7500,5280.7500,5247.0000,5265.2500,1069876,390,09:30,15:59,Wednesday,False,False,0.3335
2024-04-04,5305.2500,5308.5000,5194.2500,5197.5000,1546707,390,09:30,15:59,Thursday,False,False,-2.0310
2024-04-05,5211.0000,5272.5000,5206.7500,5251.2500,1415683,390,09:30,15:59,Friday,False,False,0.7724
2024-04-08,5258.5000,5268.7500,5245.2500,5254.2500,844792,390,09:30,15:59,Monday,False,False,-0.0808
2024-04-09,5271.7500,5274.2500,5208.2500,5260.0000,1299045,390,09:30,15:59,Tuesday,False,False,-0.2229
2024-04-10,5199.7500,5226.5000,5185.0000,5205.2500,1764388,390,09:30,15:59,Wednesday,False,False,0.1058
2024-04-11,5218.7500,5257.5000,5181.7500,5242.5000,1293791,390,09:30,15:59,Thursday,False,False,0.4551
2024-04-12,5204.2500,5218.7500,5150.0000,5167.7500,1526603,390,09:30,15:59,Friday,False,False,-0.7013
2024-04-15,5211.2500,5213.0000,5094.0000,5103.2500,1696024,390,09:30,15:59,Monday,False,False,-2.0724
2024-04-16,5107.0000,5123.2500,5078.7500,5092.0000,1596537,390,09:30,15:59,Tuesday,False,False,-0.2937
2024-04-17,5117.5000,5119.0000,5047.0000,5060.7500,1538335,390,09:30,15:59,Wednesday,False,False,-1.1089
2024-04-18,5073.7500,5095.2500,5038.5000,5048.2500,1345069,390,09:30,15:59,Thursday,False,False,-0.5026
2024-04-19,5047.2500,5058.0000,4991.2500,5003.2500,1594995,390,09:30,15:59,Friday,False,False,-0.8718
2024-04-22,5030.2500,5076.7500,5006.0000,5048.5000,1231152,390,09:30,15:59,Monday,False,False,0.3628
2024-04-23,5069.5000,5112.7500,5063.7500,5107.7500,1046119,390,09:30,15:59,Tuesday,False,False,0.7545
2024-04-24,5116.7500,5124.7500,5082.0000,5105.2500,1137113,390,09:30,15:59,Wednesday,False,False,-0.2248
2024-04-25,5039.5000,5090.7500,5022.2500,5082.7500,1368262,390,09:30,15:59,Thursday,False,False,0.8582
2024-04-26,5111.0000,5146.5000,5104.5000,5129.5000,1058528,390,09:30,15:59,Friday,False,False,0.3620
2024-04-29,5147.2500,5154.2500,5118.7500,5147.2500,924321,390,09:30,15:59,Monday,False,False,0.0000
2024-04-30,5131.0000,5141.2500,5065.0000,5065.0000,1219834,390,09:30,15:59,Tuesday,False,False,-1.2863
2024-05-01,5058.0000,5126.7500,5042.2500,5046.0000,1623879,390,09:30,15:59,Wednesday,False,False,-0.2372
2024-05-02,5083.2500,5100.7500,5036.2500,5091.7500,1214638,390,09:30,15:59,Thursday,False,False,0.1672
2024-05-03,5153.2500,5166.7500,5126.7500,5154.2500,1214822,390,09:30,15:59,Friday,False,False,0.0194
2024-05-06,5178.5000,5207.5000,5174.0000,5207.0000,766167,390,09:30,15:59,Monday,False,False,0.5504
2024-05-07,5216.2500,5226.7500,5205.5000,5212.2500,878686,390,09:30,15:59,Tuesday,False,False,-0.0767
2024-05-08,5192.2500,5217.2500,5191.2500,5211.7500,765567,390,09:30,15:59,Wednesday,False,False,0.3756
2024-05-09,5211.2500,5240.0000,5204.2500,5239.2500,855771,390,09:30,15:59,Thursday,False,False,0.5373
2024-05-10,5255.5000,5264.0000,5232.7500,5245.2500,870822,390,09:30,15:59,Friday,False,False,-0.1950
2024-05-13,5262.0000,5263.2500,5233.2500,5245.7500,734045,390,09:30,15:59,Monday,False,False,-0.3088
2024-05-14,5246.7500,5274.2500,5241.2500,5268.5000,933831,390,09:30,15:59,Tuesday,False,False,0.4145
2024-05-15,5293.5000,5337.2500,5286.7500,5333.5000,1026965,390,09:30,15:59,Wednesday,False,False,0.7556
2024-05-16,5332.2500,5349.0000,5318.7500,5320.0000,950418,390,09:30,15:59,Thursday,False,False,-0.2297
2024-05-17,5320.7500,5328.7500,5305.7500,5327.7500,805460,390,09:30,15:59,Friday,False,False,0.1316
2024-05-20,5328.0000,5348.2500,5323.7500,5333.2500,815837,390,09:30,15:59,Monday,False,False,0.0985
2024-05-21,5324.5000,5347.5000,5322.5000,5346.0000,769535,390,09:30,15:59,Tuesday,False,False,0.4038
2024-05-22,5338.0000,5345.0000,5306.7500,5329.2500,968629,390,09:30,15:59,Wednesday,False,False,-0.1639
2024-05-23,5357.5000,5358.2500,5273.5000,5286.2500,1670103,390,09:30,15:59,Thursday,False,False,-1.3299
2024-05-24,5304.5000,5329.2500,5294.7500,5321.7500,970792,390,09:30,15:59,Friday,False,False,0.3252
2024-05-27,5320.2500,5334.7500,5318.5000,5334.0000,38251,210,09:30,12:59,Monday,True,False,0.2584
2024-05-28,5328.5000,5331.2500,5296.7500,5325.5000,1025598,390,09:30,15:59,Tuesday,False,False,-0.0563
2024-05-29,5282.0000,5298.2500,5278.7500,5287.5000,1074193,390,09:30,15:59,Wednesday,False,False,0.1041
2024-05-30,5269.7500,5277.0000,5238.2500,5251.5000,1102469,390,09:30,15:59,Thursday,False,False,-0.3463
2024-05-31,5257.7500,5299.5000,5205.5000,5296.7500,1823582,390,09:30,15:59,Friday,False,False,0.7418
2024-06-03,5312.2500,5313.2500,5246.7500,5299.5000,1429884,390,09:30,15:59,Monday,False,False,-0.2400
2024-06-04,5285.2500,5312.2500,5269.5000,5304.0000,1333415,390,09:30,15:59,Tuesday,False,False,0.3548
2024-06-05,5327.5000,5367.0000,5306.5000,5366.5000,1070627,390,09:30,15:59,Wednesday,False,False,0.7321
2024-06-06,5369.2500,5373.2500,5345.2500,5365.2500,976802,390,09:30,15:59,Thursday,False,False,-0.0745
2024-06-07,5352.5000,5385.5000,5341.0000,5356.0000,1172089,390,09:30,15:59,Friday,False,False,0.0654
2024-06-10,5347.2500,5375.7500,5341.0000,5372.7500,919738,390,09:30,15:59,Monday,False,False,0.4769
2024-06-11,5355.5000,5385.2500,5334.5000,5384.0000,1125068,390,09:30,15:59,Tuesday,False,False,0.5322
2024-06-12,5430.0000,5454.5000,5416.2500,5426.7500,1397953,390,09:30,15:59,Wednesday,False,False,-0.0599
2024-06-13,5444.2500,5445.7500,5408.5000,5436.5000,1042364,390,09:30,15:59,Thursday,False,False,-0.1424
2024-06-14,5419.0000,5438.5000,5408.5000,5437.2500,779548,390,09:30,15:59,Friday,False,False,0.3368
2024-06-17,5429.7500,5494.0000,5424.7500,5479.7500,354628,390,09:30,15:59,Monday,False,False,0.9209
2024-06-18,5479.2500,5494.0000,5475.0000,5492.7500,154073,390,09:30,15:59,Tuesday,False,False,0.2464
2024-06-19,5565.7500,5566.5000,5560.0000,5561.7500,30943,210,09:30,12:59,Wednesday,True,False,-0.0719
2024-06-20,5570.2500,5576.7500,5525.5000,5545.2500,1201838,390,09:30,15:59,Thursday,False,False,-0.4488
2024-06-21,5534.2500,5545.7500,5519.0000,5530.2500,979414,390,09:30,15:59,Friday,False,False,-0.0723
2024-06-24,5531.0000,5558.5000,5514.5000,5514.5000,1099381,390,09:30,15:59,Monday,False,False,-0.2983
2024-06-25,5527.2500,5539.7500,5511.7500,5535.2500,860386,390,09:30,15:59,Tuesday,False,False,0.1447
2024-06-26,5523.0000,5549.0000,5516.2500,5541.5000,847041,390,09:30,15:59,Wednesday,False,False,0.3350
2024-06-27,5538.7500,5555.0000,5530.0000,5548.0000,955933,390,09:30,15:59,Thursday,False,False,0.1670
2024-06-28,5552.7500,5585.0000,5510.7500,5523.2500,1398421,390,09:30,15:59,Friday,False,False,-0.5313
2024-07-01,5537.0000,5539.5000,5504.5000,5533.7500,1110346,390,09:30,15:59,Monday,False,False,-0.0587
2024-07-02,5516.0000,5569.7500,5515.0000,5569.5000,990207,390,09:30,15:59,Tuesday,False,False,0.9699
2024-07-03,5564.2500,5595.7500,5563.7500,5591.0000,580493,225,09:30,13:14,Wednesday,True,False,0.4807
2024-07-04,5595.2500,5595.5000,5585.2500,5588.5000,37422,210,09:30,12:59,Thursday,True,False,-0.1206
2024-07-05,5592.2500,5626.0000,5585.5000,5622.0000,812952,390,09:30,15:59,Friday,False,False,0.5320
2024-07-08,5629.0000,5637.5000,5615.2500,5627.5000,730512,390,09:30,15:59,Monday,False,False,-0.0266
2024-07-09,5636.0000,5645.7500,5628.2500,5631.7500,837743,390,09:30,15:59,Tuesday,False,False,-0.0754
2024-07-10,5643.2500,5690.5000,5640.2500,5686.2500,909441,390,09:30,15:59,Wednesday,False,False,0.7620
2024-07-11,5686.5000,5695.7500,5630.0000,5636.0000,1575795,390,09:30,15:59,Thursday,False,False,-0.8881
2024-07-12,5646.0000,5708.2500,5642.5000,5670.2500,1333702,390,09:30,15:59,Friday,False,False,0.4295
2024-07-15,5690.5000,5718.7500,5666.0000,5685.5000,1415209,390,09:30,15:59,Monday,False,False,-0.0879
2024-07-16,5698.2500,5721.2500,5690.2500,5717.7500,1212558,390,09:30,15:59,Tuesday,False,False,0.3422
2024-07-17,5655.2500,5672.7500,5633.2500,5637.2500,1606236,390,09:30,15:59,Wednesday,False,False,-0.3183
2024-07-18,5651.7500,5661.7500,5570.2500,5593.2500,2119023,390,09:30,15:59,Thursday,False,False,-1.0351
2024-07-19,5587.2500,5604.7500,5542.0000,5553.7500,1656461,390,09:30,15:59,Friday,False,False,-0.5996
2024-07-22,5593.5000,5616.0000,5572.7500,5609.5000,1333584,390,09:30,15:59,Monday,False,False,0.2860
2024-07-23,5607.5000,5629.7500,5594.5000,5598.7500,1080091,390,09:30,15:59,Tuesday,False,False,-0.1560
2024-07-24,5548.5000,5551.7500,5462.0000,5471.7500,1685198,390,09:30,15:59,Wednesday,False,False,-1.3833
2024-07-25,5471.7500,5533.2500,5432.5000,5441.2500,2230643,390,09:30,15:59,Thursday,False,False,-0.5574
2024-07-26,5478.5000,5528.2500,5470.0000,5499.2500,1614289,390,09:30,15:59,Friday,False,False,0.3788
2024-07-29,5514.2500,5525.2500,5481.0000,5503.0000,1405062,390,09:30,15:59,Monday,False,False,-0.2040
2024-07-30,5516.2500,5527.5000,5438.0000,5472.7500,1698706,390,09:30,15:59,Tuesday,False,False,-0.7886
2024-07-31,5543.2500,5588.5000,5528.7500,5556.5000,1614852,390,09:30,15:59,Wednesday,False,False,0.2390
2024-08-01,5578.0000,5600.7500,5444.7500,5480.7500,2242151,390,09:30,15:59,Thursday,False,False,-1.7435
2024-08-02,5404.5000,5417.2500,5331.7500,5376.2500,2471907,390,09:30,15:59,Friday,False,False,-0.5227
2024-08-05,5159.5000,5279.5000,5146.0000,5218.7500,2186946,390,09:30,15:59,Monday,False,False,1.1484
2024-08-06,5235.2500,5342.0000,5221.7500,5264.7500,1557527,390,09:30,15:59,Tuesday,False,False,0.5635
2024-08-07,5327.7500,5359.2500,5222.2500,5228.7500,1684000,390,09:30,15:59,Wednesday,False,False,-1.8582
2024-08-08,5280.7500,5355.5000,5259.7500,5348.2500,1357622,390,09:30,15:59,Thursday,False,False,1.2782
2024-08-09,5337.5000,5385.2500,5324.7500,5368.5000,1060343,390,09:30,15:59,Friday,False,False,0.5808
2024-08-12,5381.0000,5396.7500,5347.7500,5371.7500,988223,390,09:30,15:59,Monday,False,False,-0.1719
2024-08-13,5403.5000,5461.2500,5401.5000,5458.7500,927315,390,09:30,15:59,Tuesday,False,False,1.0225
2024-08-14,5466.2500,5487.7500,5438.7500,5475.2500,987261,390,09:30,15:59,Wednesday,False,False,0.1646
2024-08-15,5532.5000,5571.7500,5526.2500,5568.5000,1008912,390,09:30,15:59,Thursday,False,False,0.6507
2024-08-16,5549.5000,5586.2500,5547.5000,5578.2500,769558,390,09:30,15:59,Friday,False,False,0.5181
2024-08-19,5582.2500,5631.2500,5573.5000,5631.0000,723019,390,09:30,15:59,Monday,False,False,0.8733
2024-08-20,5626.0000,5643.7500,5607.7500,5621.0000,814626,390,09:30,15:59,Tuesday,False,False,-0.0889
2024-08-21,5631.2500,5655.2500,5613.5000,5640.2500,876371,390,09:30,15:59,Wednesday,False,False,0.1598
2024-08-22,5658.7500,5665.2500,5582.7500,5595.2500,1167160,390,09:30,15:59,Thursday,False,False,-1.1222
2024-08-23,5626.0000,5662.2500,5603.0000,5651.2500,1185764,390,09:30,15:59,Friday,False,False,0.4488
2024-08-26,5661.0000,5669.0000,5619.7500,5637.2500,897968,390,09:30,15:59,Monday,False,False,-0.4195
2024-08-27,5623.2500,5649.5000,5611.5000,5643.7500,789695,390,09:30,15:59,Tuesday,False,False,0.3646
2024-08-28,5640.0000,5644.5000,5577.5000,5611.5000,1058102,390,09:30,15:59,Wednesday,False,False,-0.5053
2024-08-29,5630.5000,5663.7500,5598.0000,5610.2500,1237818,390,09:30,15:59,Thursday,False,False,-0.3596
2024-08-30,5631.2500,5665.0000,5594.2500,5658.2500,1221262,390,09:30,15:59,Friday,False,False,0.4795
2024-09-02,5657.0000,5667.0000,5652.2500,5665.0000,38902,210,09:30,12:59,Monday,True,False,0.1414
2024-09-03,5626.2500,5630.0000,5516.7500,5543.2500,1424497,390,09:30,15:59,Tuesday,False,False,-1.4752
2024-09-04,5522.7500,5565.0000,5515.0000,5528.0000,1330443,390,09:30,15:59,Wednesday,False,False,0.0951
2024-09-05,5528.2500,5557.2500,5490.0000,5515.0000,1361344,390,09:30,15:59,Thursday,False,False,-0.2397
2024-09-06,5515.5000,5532.5000,5410.2500,5420.5000,1774209,390,09:30,15:59,Friday,False,False,-1.7224
2024-09-09,5462.0000,5493.0000,5442.5000,5479.5000,1205943,390,09:30,15:59,Monday,False,False,0.3204
2024-09-10,5498.2500,5506.0000,5448.2500,5502.0000,1189802,390,09:30,15:59,Tuesday,False,False,0.0682
2024-09-11,5500.5000,5567.5000,5412.0000,5556.7500,1778463,390,09:30,15:59,Wednesday,False,False,1.0226
2024-09-12,5562.7500,5607.0000,5540.2500,5603.5000,1233410,390,09:30,15:59,Thursday,False,False,0.7326
2024-09-13,5607.7500,5641.5000,5605.0000,5630.0000,865156,390,09:30,15:59,Friday,False,False,0.3968
2024-09-16,5627.7500,5641.5000,5609.2500,5639.0000,365541,390,09:30,15:59,Monday,False,False,0.1999
2024-09-17,5660.7500,5675.5000,5617.0000,5640.7500,317973,390,09:30,15:59,Tuesday,False,False,-0.3533
2024-09-18,5707.2500,5755.7500,5675.2500,5680.7500,1279597,390,09:30,15:59,Wednesday,False,False,-0.4643
2024-09-19,5778.2500,5797.5000,5748.2500,5778.0000,1138625,390,09:30,15:59,Thursday,False,False,-0.0043
2024-09-20,5760.5000,5775.0000,5733.5000,5763.0000,1148724,390,09:30,15:59,Friday,False,False,0.0434
2024-09-23,5774.5000,5784.5000,5761.0000,5776.2500,816231,390,09:30,15:59,Monday,False,False,0.0303
2024-09-24,5784.2500,5794.2500,5754.7500,5793.0000,902303,390,09:30,15:59,Tuesday,False,False,0.1513
2024-09-25,5790.5000,5798.7500,5768.0000,5779.5000,797702,390,09:30,15:59,Wednesday,False,False,-0.1900
2024-09-26,5823.7500,5827.2500,5778.2500,5803.0000,1024696,390,09:30,15:59,Thursday,False,False,-0.3563
2024-09-27,5811.5000,5821.5000,5782.0000,5791.0000,938792,390,09:30,15:59,Friday,False,False,-0.3527
2024-09-30,5780.2500,5820.2500,5756.2500,5816.0000,1083250,390,09:30,15:59,Monday,False,False,0.6185
2024-10-01,5808.5000,5809.5000,5733.0000,5760.5000,1644937,390,09:30,15:59,Tuesday,False,False,-0.8264
2024-10-02,5749.7500,5772.2500,5724.0000,5760.7500,935352,390,09:30,15:59,Wednesday,False,False,0.1913
